date,total assets
2021-02-10 23:59:59,261912.58757407655
2021-02-11 23:59:59,271321.75100439804
2021-02-12 23:59:59,283103.1270823118
2021-02-13 23:59:59,295831.6610752081
2021-02-14 23:59:59,290928.1893681405
2021-02-15 23:59:59,282760.30778328783
2021-02-16 23:59:59,279354.68437486124
2021-02-17 23:59:59,289402.61206381174
2021-02-18 23:59:59,297274.5225324141
2021-02-19 23:59:59,317478.8976334961
2021-02-20 23:59:59,304609.05353218014
2021-02-21 23:59:59,310087.7908979045
2021-02-22 23:59:59,303258.3960939692
2021-02-23 23:59:59,269004.3378214059
2021-02-24 23:59:59,272100.64946841984
2021-02-25 23:59:59,257399.8552182771
2021-02-26 23:59:59,258838.1714549127
2021-02-27 23:59:59,263268.8165569927
2021-02-28 23:59:59,257752.66734246837
2021-03-01 23:59:59,272454.8230942008
2021-03-02 23:59:59,273241.1348528736
2021-03-03 23:59:59,278953.9457580681
2021-03-04 23:59:59,273260.52762244735
2021-03-05 23:59:59,270755.0426072296
2021-03-06 23:59:59,275125.8915177469
2021-03-07 23:59:59,277732.7775786162
2021-03-08 23:59:59,292548.4437628522
2021-03-09 23:59:59,293351.0490796926
2021-03-10 23:59:59,286876.230430629
2021-03-11 23:59:59,285686.1301803369
2021-03-12 23:59:59,271581.67017756193
2021-03-13 23:59:59,280533.1083325794
2021-03-14 23:59:59,271728.5346077633
2021-03-15 23:59:59,265784.1169952599
2021-03-16 23:59:59,270853.8801841336
2021-03-17 23:59:59,273069.2140988519
2021-03-18 23:59:59,268726.62646802666
2021-03-19 23:59:59,270397.2738428603
2021-03-20 23:59:59,275089.1433652979
2021-03-21 23:59:59,271221.44933907577
2021-03-22 23:59:59,263731.0286152178
2021-03-23 23:59:59,262720.6775886679
2021-03-24 23:59:59,246565.88621633386
2021-03-25 23:59:59,244564.37198428644
2021-03-26 23:59:59,257704.57648900745
2021-03-27 23:59:59,257164.2962366841
2021-03-28 23:59:59,260282.73743240043
2021-03-29 23:59:59,266242.0040317575
2021-03-30 23:59:59,268978.7616255008
2021-03-31 23:59:59,270727.99269586935
2021-04-01 23:59:59,279437.50998745
2021-04-02 23:59:59,283953.9345180861
2021-04-03 23:59:59,275540.8006793997
2021-04-04 23:59:59,283210.1777117121
2021-04-05 23:59:59,318139.1743614545
2021-04-06 23:59:59,326597.09653060633
2021-04-07 23:59:59,301186.37328195205
2021-04-08 23:59:59,316390.47410985833
2021-04-09 23:59:59,311171.2026352872
2021-04-10 23:59:59,343174.72403751337
2021-04-11 23:59:59,355995.73284684995
2021-04-12 23:59:59,351515.14441091026
2021-04-13 23:59:59,379298.7394407861
2021-04-14 23:59:59,388731.41209522507
2021-04-15 23:59:59,414069.29233657726
2021-04-16 23:59:59,439540.6134557449
2021-04-17 23:59:59,437867.9039202792
2021-04-18 23:59:59,403034.33467242675
2021-04-19 23:59:59,397638.07447178435
2021-04-20 23:59:59,394031.8303912641
2021-04-21 23:59:59,383250.41092649027
2021-04-22 23:59:59,356741.94936395454
2021-04-23 23:59:59,351292.9529420931
2021-04-24 23:59:59,340001.1140885574
2021-04-25 23:59:59,336027.497837207
2021-04-26 23:59:59,372903.22581784247
2021-04-27 23:59:59,384532.0492122657
2021-04-28 23:59:59,390774.41797618737
2021-04-29 23:59:59,385874.1994362301
2021-04-30 23:59:59,406408.9794808156
2021-05-01 23:59:59,420969.77662539924
2021-05-02 23:59:59,411672.6328967613
2021-05-03 23:59:59,431803.2190359331
2021-05-04 23:59:59,410829.31308625743
2021-05-05 23:59:59,461276.4918847501
2021-05-06 23:59:59,457832.6522627972
2021-05-07 23:59:59,474086.3874873361
2021-05-08 23:59:59,477007.8367150737
2021-05-09 23:59:59,480487.9372813079
2021-05-10 23:59:59,451293.498861444
2021-05-11 23:59:59,469091.9367628201
2021-05-12 23:59:59,407828.7694465768
2021-05-13 23:59:59,429180.4911751244
2021-05-14 23:59:59,449306.0039047772
2021-05-15 23:59:59,434792.8067051489
2021-05-16 23:59:59,435662.5803122884
2021-05-17 23:59:59,410435.4608715832
2021-05-18 23:59:59,415986.9703838258
2021-05-19 23:59:59,326647.9243449767
2021-05-20 23:59:59,371362.67637071497
2021-05-21 23:59:59,333374.6052084229
2021-05-22 23:59:59,316552.054520005
2021-05-23 23:59:59,289127.36013034533
2021-05-24 23:59:59,334742.3852594495
2021-05-25 23:59:59,331370.9877957642
2021-05-26 23:59:59,347296.8691594147
2021-05-27 23:59:59,334508.88341002155
2021-05-28 23:59:59,315036.8790833901
2021-05-29 23:59:59,301952.3733600045
2021-05-30 23:59:59,310966.2684970358
2021-05-31 23:59:59,327855.3965627582
2021-06-01 23:59:59,323538.5199619093
2021-06-02 23:59:59,337519.4709174781
2021-06-03 23:59:59,345585.01607176184
2021-06-04 23:59:59,324604.6580268998
2021-06-05 23:59:59,313313.3735513015
2021-06-06 23:59:59,319201.49227257835
2021-06-07 23:59:59,299820.405931817
2021-06-08 23:59:59,298106.6657027398
2021-06-09 23:59:59,311475.7351974765
2021-06-10 23:59:59,298633.17635993665
2021-06-11 23:59:59,290631.0377474095
2021-06-12 23:59:59,287346.50115441106
2021-06-13 23:59:59,300001.2741836538
2021-06-14 23:59:59,304076.717207292
2021-06-15 23:59:59,306107.3012146279
2021-06-16 23:59:59,289700.9080109639
2021-06-17 23:59:59,292295.8969479285
2021-06-18 23:59:59,279188.9331028668
2021-06-19 23:59:59,275379.7680301279
2021-06-20 23:59:59,275674.8404802162
2021-06-21 23:59:59,223231.21189244374
2021-06-22 23:59:59,217666.0080664594
2021-06-23 23:59:59,236159.3600861549
2021-06-24 23:59:59,247321.9836074829
2021-06-25 23:59:59,229035.7479669124
2021-06-26 23:59:59,232455.29761661257
2021-06-27 23:59:59,242558.875917951
2021-06-28 23:59:59,245903.33619846642
2021-06-29 23:59:59,256353.67895502018
2021-06-30 23:59:59,258422.11441543282
2021-07-01 23:59:59,247184.18193242222
2021-07-02 23:59:59,246796.63974236013
2021-07-03 23:59:59,249747.46938009132
2021-07-04 23:59:59,252948.27063395653
2021-07-05 23:59:59,241940.3594205716
