date,total assets
2021-03-09 23:59:59,265343.2979316989
2021-03-10 23:59:59,257113.6842963286
2021-03-11 23:59:59,255999.0314173949
2021-03-12 23:59:59,245372.34005776534
2021-03-13 23:59:59,258312.27865393722
2021-03-14 23:59:59,248435.2506856163
2021-03-15 23:59:59,246777.479864548
2021-03-16 23:59:59,252598.23022198997
2021-03-17 23:59:59,256420.8598665052
2021-03-18 23:59:59,252442.07212119963
2021-03-19 23:59:59,254077.59530661808
2021-03-20 23:59:59,256828.30231184792
2021-03-21 23:59:59,252801.98166808655
2021-03-22 23:59:59,248445.38067267466
2021-03-23 23:59:59,247868.9615253618
2021-03-24 23:59:59,237208.21856212371
2021-03-25 23:59:59,237147.67525801304
2021-03-26 23:59:59,250381.02421821764
2021-03-27 23:59:59,249858.8653704522
2021-03-28 23:59:59,252837.589521773
2021-03-29 23:59:59,258770.33707901867
2021-03-30 23:59:59,262239.3104607566
2021-03-31 23:59:59,261125.79020630423
2021-04-01 23:59:59,269539.84500648646
2021-04-02 23:59:59,277780.60689532
2021-04-03 23:59:59,272474.91088820045
2021-04-04 23:59:59,283378.036963933
2021-04-05 23:59:59,303428.85981133115
2021-04-06 23:59:59,321509.9373221576
2021-04-07 23:59:59,295119.88265158853
2021-04-08 23:59:59,312933.8306286991
2021-04-09 23:59:59,310173.2021734855
2021-04-10 23:59:59,338624.82968405675
2021-04-11 23:59:59,348461.1590683799
2021-04-12 23:59:59,343600.9586735379
2021-04-13 23:59:59,371739.5637037476
2021-04-14 23:59:59,389471.6464495861
2021-04-15 23:59:59,412219.6621177443
2021-04-16 23:59:59,429163.1739767197
2021-04-17 23:59:59,423754.874091077
2021-04-18 23:59:59,397295.7064380334
2021-04-19 23:59:59,395628.6557403716
2021-04-20 23:59:59,409162.6378211254
2021-04-21 23:59:59,398228.8338400966
2021-04-22 23:59:59,373209.241498955
2021-04-23 23:59:59,367214.6227455808
2021-04-24 23:59:59,357781.728771492
2021-04-25 23:59:59,351002.38683434366
2021-04-26 23:59:59,385963.2159023099
2021-04-27 23:59:59,396913.21836733405
2021-04-28 23:59:59,405051.8610454513
2021-04-29 23:59:59,402873.0026514328
2021-04-30 23:59:59,421397.98105155706
2021-05-01 23:59:59,431059.5427064041
2021-05-02 23:59:59,422237.37055251485
2021-05-03 23:59:59,445732.80846490967
2021-05-04 23:59:59,430044.689615786
2021-05-05 23:59:59,479690.7931760288
2021-05-06 23:59:59,477421.0172451705
2021-05-07 23:59:59,489721.38437683356
2021-05-08 23:59:59,487447.1601174482
2021-05-09 23:59:59,493794.1734122846
2021-05-10 23:59:59,477863.23835091793
2021-05-11 23:59:59,500044.9203024847
2021-05-12 23:59:59,422697.9307435181
2021-05-13 23:59:59,457226.31534405414
2021-05-14 23:59:59,474707.0802139331
2021-05-15 23:59:59,450242.4393125782
2021-05-16 23:59:59,451747.42535176687
2021-05-17 23:59:59,427768.946435574
2021-05-18 23:59:59,434276.5449065643
2021-05-19 23:59:59,321211.8982838359
2021-05-20 23:59:59,372978.0581146265
2021-05-21 23:59:59,343287.8958638003
2021-05-22 23:59:59,325024.09821265575
2021-05-23 23:59:59,299851.16619299626
2021-05-24 23:59:59,354666.73154960835
2021-05-25 23:59:59,348754.25228260964
2021-05-26 23:59:59,366482.4278709364
2021-05-27 23:59:59,350585.28455933544
2021-05-28 23:59:59,332293.10318764823
2021-05-29 23:59:59,317057.5330417159
2021-05-30 23:59:59,327871.84254703246
2021-05-31 23:59:59,347973.3870644682
2021-06-01 23:59:59,348468.9983812273
2021-06-02 23:59:59,366906.0017165655
2021-06-03 23:59:59,373350.6543793948
2021-06-04 23:59:59,352771.33114014426
2021-06-05 23:59:59,339012.8447389499
2021-06-06 23:59:59,344395.5421429261
2021-06-07 23:59:59,322780.1077962132
2021-06-08 23:59:59,321594.1091983783
2021-06-09 23:59:59,336896.6713333264
2021-06-10 23:59:59,324779.1565458264
2021-06-11 23:59:59,316907.00480742956
2021-06-12 23:59:59,314154.399960098
2021-06-13 23:59:59,328871.622567075
2021-06-14 23:59:59,333239.8500079675
2021-06-15 23:59:59,337284.81401756196
2021-06-16 23:59:59,316420.2386660154
2021-06-17 23:59:59,317604.8253674186
2021-06-18 23:59:59,302118.68644434155
2021-06-19 23:59:59,298277.7535716983
2021-06-20 23:59:59,299204.2621816385
2021-06-21 23:59:59,241108.1462217792
2021-06-22 23:59:59,238971.1720817794
2021-06-23 23:59:59,255453.3833139321
2021-06-24 23:59:59,265171.8520125601
2021-06-25 23:59:59,247616.33735411006
2021-06-26 23:59:59,250433.8743101157
2021-06-27 23:59:59,262529.1207486163
2021-06-28 23:59:59,264439.80332083727
2021-06-29 23:59:59,274514.03989606
2021-06-30 23:59:59,277049.68448183825
2021-07-01 23:59:59,262708.0190933423
2021-07-02 23:59:59,262663.5187183918
2021-07-03 23:59:59,266041.5268517031
2021-07-04 23:59:59,268650.15717106237
2021-07-05 23:59:59,257103.52861213952
