,daily_return,total assets
0,0.0,100000.0
1,-0.004659549597231671,99534.04504027683
2,0.00037113676686293464,99570.98578394587
3,-0.0073106091326510065,98843.06122592669
4,0.00024555927872342077,98867.33305674815
5,0.00312942730845393,99176.73118872994
6,0.0015632221927520003,99331.76645592877
7,-0.004369182016368884,98897.76788827537
8,0.010932548164546758,99978.9724990801
9,0.0009452335634983253,100073.47597953031
10,0.0006521085218838315,100138.7347460311
11,-0.00025171672101160505,100113.52815207458
12,-0.009301593868473925,99182.31277246395
13,0.0014750085246068548,99328.60752929356
14,-0.0009086206548969901,99238.35550487028
15,-0.0002626011468676071,99212.29539890145
16,-0.0009533504589015505,99117.71131155423
17,0.0066343840820259296,99775.29627772645
18,-0.00105830553131299,99669.70352978734
19,-5.7735358905053045e-05,99663.94906368208
20,-0.003369008906198272,99328.18033165965
21,-0.000106153470321064,99317.63630061677
22,0.0022808416839062,99544.16410543825
23,-0.0024311523147261937,99302.15708045583
24,0.0018158299211612915,99482.47290851838
25,-0.0006849278700305835,99414.33459024377
26,0.000691410605915813,99483.07071555953
27,-0.0007589666244368455,99407.56638518993
28,-0.0033572045427890935,99073.83485173396
29,-0.007043406242155703,98376.01758490496
30,0.007905657830529694,99153.74471866139
31,-0.0051492771567129975,98643.17460597903
32,-0.005914175611091665,98059.7815485237
33,0.007038950326674924,98750.01947988835
34,-0.0012293134019981857,98628.62475749414
35,0.01371165171667265,99980.9861094633
36,0.008160688916470935,100796.89983466463
37,-0.0018969635058723592,100605.6917941732
38,-0.00026649253983346765,100578.88112784526
39,0.00043254891273722276,100622.38641352144
40,-7.564201867011955e-05,100614.77513308972
41,0.0031712798045668224,100933.85273751031
42,-0.002466136528835857,100684.9360762782
43,0.00024525910583762654,100709.62997367159
44,0.00482866511548041,101195.9230507184
45,-0.000989399658661536,101095.79983899408
46,-0.0020973158559451687,100883.7700150223
47,0.0020714568878215235,101092.74639528932
48,-0.0013356796500841582,100957.71887115801
49,0.0012213803569714088,101081.02664587188
50,0.0068742122576640995,101775.87907825821
51,0.0010207300658082235,101879.76477800745
52,-0.013828541064907206,100470.91626709168
53,0.00016048276719250856,100487.0401177566
54,0.0074698665484704396,101237.66489728703
55,0.004541602729800116,101697.44615254314
56,0.0024980574714144757,101951.49221772827
57,0.00396776150445686,102356.0114238717
58,0.002888605703651687,102651.67758227374
59,-0.00022149099472851074,102628.94116009549
60,-0.0007841051255839904,102548.4692812986
61,-0.0024406804071335324,102298.1812415422
62,0.005375459346262415,102848.0809560027
63,0.0028235904979618492,103138.48182012368
64,-0.001739886729062653,102959.03254434917
65,-0.0019133546044405017,102762.0354053617
66,-0.0011806081617186345,102640.71370764732
67,-0.0002883650999524978,102611.11570797981
68,8.883912320167154e-05,102620.23158953006
69,-0.002885124820791521,102324.15941225573
70,0.005871555407765282,102924.9613837978
71,-0.0009710298947213446,102825.01816938109
72,-0.0026020486587312827,102557.46246876943
73,0.0062989883778700045,103203.47073292405
74,0.0038791487592861186,103603.81234837169
75,-0.006864993441511931,102892.57285608449
76,-0.0023808308544728297,102647.60304393263
77,0.00024803642206477965,102673.06338812517
78,0.0016365294638338804,102841.09088150192
79,0.0009855195856477495,102942.44279077502
80,-0.006119400550407906,102312.49674970082
81,0.006760424367772231,103004.17264585511
82,-0.008798078436921125,102097.93385558671
83,0.0012530624236792372,102225.86894003644
84,0.0013751500561583966,102366.44484945017
85,0.0019772613530313118,102568.8500646982
86,-0.005930347847272229,101960.58110551983
87,0.004427279586831976,102411.98910490982
88,0.0008274922050509949,102496.7342275979
89,0.0012481029322774376,102624.66070213623
90,0.0075890481185342225,103403.48419035299
91,0.0019126173493979003,103601.25548820365
92,0.0037714409888080906,103991.98150964384
93,-0.0013441418727473218,103852.20153286676
94,0.0008266078272082085,103938.04657552663
95,0.004937836536160754,104451.27565940445
96,7.292027066328089e-05,104458.89227469666
97,-0.0015789157213488263,104293.96048744945
98,-0.0015956841084762633,104127.54027208958
99,0.0041501176284595214,104559.68181258091
100,0.0036454270927996314,104940.846509475
101,0.0018621195441483566,105136.25891073977
102,-0.0013698570821281443,104992.23726188243
103,0.0024972215777282055,105254.42614226676
104,0.0028204011691856704,105551.28584882038
105,0.0011328593375311334,105670.86060858263
106,-0.000926370481269175,105572.97024258453
107,0.0025200610508833215,105839.02057291893
108,0.002672704174816135,106121.89696506262
109,-0.001892239533929315,105921.08891620976
110,-0.0010250317613760785,105812.5164358711
111,-0.0113373675683172,104612.88104370903
112,-1.7149038817224823e-05,104611.08703335123
113,0.006880083287360845,105330.82002492204
114,-4.8186152487729043e-05,105325.74453796666
115,0.001613747081608199,105495.71365083301
116,-0.012323250104394863,104195.66358657218
117,-0.0005824331318908719,104134.9765799
118,0.002889095209962295,104435.83244192653
119,0.006634459433269683,105128.70773564224
120,-0.002146488791924956,104903.05014277813
121,0.0003349195173497156,104938.18422170046
122,0.0028216234393022826,105234.28026197823
123,0.00026084370268682905,105261.72996129135
124,0.0013260202793210008,105401.30914985643
125,0.00021077024229515057,105423.52460932417
126,0.003951173881756185,105840.07128628322
127,0.0023167552409708646,106085.27682614044
