,daily_return,total assets
0,0.0,100000.0
1,0.019319441045110724,101931.94410451107
2,0.015612575791110559,103523.364307378
3,0.009138133502415319,104469.374631038
4,-0.03817939010580176,100480.79762289044
5,0.0019750743789062244,100679.25467184748
6,-0.10500941036314582,90106.98550295578
7,0.1220659092984305,101105.97662251457
8,0.002573562121792218,101366.17913423709
9,0.003917128116208459,101763.24344455643
10,-0.012997767850728165,100440.54843052695
11,-0.005968884062301656,99841.03044179114
12,-0.023153747201203133,97529.33646263428
13,-0.02826988148581795,94772.19367944515
14,0.00710354322075216,95445.41205337258
15,0.04967664330330272,100186.81974288472
16,0.09049952258591282,109253.67909901669
17,0.030955319174767657,112635.6616065444
18,0.03481329270738944,116556.87986334349
19,0.027158211280923827,119722.35623291743
20,0.14630670808453028,137238.54005747903
21,-0.0005597219525406432,137161.72463387423
22,-0.0005295476174795783,137089.09096938497
23,0.018519040520571753,139627.84939997536
24,0.01784346554467073,142119.2941198203
25,-0.10202575916858159,127619.46524474269
26,-0.023295970922110252,124646.4458933059
27,0.07249555398997645,133682.75904122274
28,0.015920234488188276,135811.01991218698
29,-0.02853105153418337,131936.18870416237
30,0.0008521603643961531,132048.61949480555
31,0.005048447208217242,132715.25997924304
32,0.01488500412804057,134690.72717188805
33,0.023476592589028147,137852.8064992224
34,-0.007967692159571936,136754.43777370357
35,-0.11647211664157421,120826.35894607186
36,0.04599514130341142,126383.78439897315
37,-0.001185372418521288,126233.97254679826
38,0.026437221207181172,129571.2480028792
39,-0.01614687019836941,127479.07787993598
40,0.022420178371497703,130337.1815446382
41,-0.055701697867402776,123077.17923734993
42,0.42776879702980775,175725.75614153314
43,0.03700238667998015,182228.02851991405
44,-0.01959148904223374,178657.9100959783
45,0.012807424274239237,180946.05775052638
46,0.020223031511097576,184605.33557822416
47,0.024132320557425768,189060.29071300902
48,0.05646929618076444,199736.39226530335
49,0.03736284758897988,207199.11264748458
50,0.02459936754941803,212296.07977541332
51,0.009584036777410761,214330.733211681
52,0.05625824978852421,226388.6051380613
53,0.0618357896670222,240387.523308389
54,0.002206201861969946,240917.86670990632
55,0.025176211286898623,246983.2658249838
56,0.04163950470038241,257267.526683219
57,0.030995265742301856,265241.6020396301
58,0.017703708216720054,269937.3619690751
59,-0.023955720757814124,263470.81790364295
60,-0.02569419949186125,256701.1461481429
61,-0.018759156971785297,251885.6490527127
62,0.03347123565242651,260316.57296962044
63,0.040642203986759544,270896.4122293859
64,0.027216758773287206,278269.3345335821
65,-0.036687985824108975,268060.1931329298
66,0.028352822695708726,275660.4562606052
67,0.010472644902639182,278547.350332722
68,-0.1050318849246905,249290.9970864981
69,0.01507758084398394,253049.70224874714
70,-0.04766912731044201,240987.04377638217
71,0.0023938735535920463,241563.93628723678
72,0.021329269532712934,246716.31859369035
73,-0.008206365176217832,244691.67438837842
74,0.07399744813109627,262798.23387204355
75,0.01227276434216664,266023.49466589274
76,0.027075038770608097,273226.09109786444
77,-0.014330971302933542,269310.49582712824
78,-0.002473416070253194,268644.37891886156
79,0.015959182929349298,272931.7237049691
80,0.006135106049611981,274606.1887742025
81,0.045706108589999676,287157.36905780213
82,0.010428688866348651,290152.0439153852
83,-0.03319048091346674,280521.75803980825
84,-0.0038658591319013567,279437.30043979303
85,-0.021082468774458955,273546.072278852
86,0.04556896159709475,286011.2827415631
87,-0.04430860300360253,273338.52236001607
88,-0.004838081022888966,272016.08844216156
89,0.021041716231882977,277739.7737856683
90,0.010665606135863318,280702.03682113
91,-0.015230337529773548,276426.8500550493
92,0.0078074837076873745,278585.0481832214
93,0.016320492147872533,283131.6932746104
94,-0.010333307842002263,280206.0063281765
95,-0.027785054940300764,272420.4670477458
96,-0.001258688678931102,272077.5744899637
97,-0.05919224887431444,255972.69098763395
98,-0.003517453473731056,255072.3189565392
99,0.04579172656244116,266752.52083984483
100,0.0005457837319150256,266898.11002616654
101,0.011019067847235001,269839.07840884366
102,0.030599024539745785,278095.89099085826
103,0.011057054598810286,281170.81244124897
104,0.002539435102549559,281884.82747217466
105,0.020301517462002174,287607.5172193745
106,0.024453353083032252,294640.4853872741
107,-0.024251515217479473,287495.0071722191
108,0.04000872065484977,298997.31460383645
109,0.08463999905637248,324304.4470297631
110,0.06361302822855298,344934.43497331266
111,-0.08504125085020552,315600.7791618733
112,0.06981765495628921,337635.28546533297
113,-0.006800290389443629,335339.267478446
114,0.09740709662522126,368003.6919079499
115,0.041233721132642995,383177.8535158654
116,-0.02219879570850091,374671.7666256448
117,0.09704971400639052,411033.55442293274
118,0.03742092482088568,426414.8101618547
119,0.05328377400999282,449135.800541033
120,0.055382169341579704,474009.91550396243
121,-0.0366144982750184,456654.280270401
122,-0.053813563566348865,432080.08613122447
123,0.02904575417090504,444630.1780951355
124,0.011323130838956702,449664.7837766553
125,-0.024658578778934567,438576.6892817861
126,-0.0515649029135499,415961.52487882465
127,-0.017409012404145833,408720.0455325618
128,-0.034304095279750126,394699.274147869
129,-0.010306202437429251,390631.42352659465
130,0.12891325801958567,440988.9930182366
131,0.035544916528831474,456663.90996520326
132,0.02398792467151589,467618.32943764847
133,-0.0037719099569497455,465854.5152047904
134,0.049047626694333386,488703.5735604246
135,0.02754338953332422,502164.12645332696
136,-0.021908552547536233,491162.4373014366
137,0.05105811551985597,516240.2657641874
138,-0.03519396316850058,498071.7248647856
139,0.11693559513432704,556314.0384314301
140,0.001039747559653832,556892.4645952904
141,0.026813791071646026,571824.8627903225
142,0.004017633888338165,574122.2457372632
143,-0.016007106457222402,564932.2098302873
144,-0.06133433227282635,530282.4699609344
145,0.05232145643967687,558027.6211137197
146,-0.135114503199051,482629.99631559115
147,0.08250677641098855,522450.24151083786
148,0.04278652094851157,544804.0697137963
149,-0.039769770476945535,523137.33690637274
150,0.00793646395008142,527289.1975216718
151,-0.05938968819198006,495973.6564938603
152,0.017574986432894374,504690.3867778129
153,-0.22576516387151507,390748.87890254165
154,0.1731933051549571,458423.9687252669
155,-0.09933901960317969,412884.5811095002
156,-0.04847814871796619,392868.7009831187
157,-0.0854891678615834,359282.6826572106
158,0.16729730025935577,419389.7054957008
159,-0.011387400195130671,414613.9470815033
160,0.04121509790038108,431702.30150133086
161,-0.043123153764039475,413085.93677339924
162,-0.060909910932641885,387924.90915700456
163,-0.03920116649108005,372717.8002071037
164,0.03395439864316114,385373.2089767378
165,0.07687610116340475,414999.1987756994
166,-0.0066936433808295545,412221.3421357649
167,0.0336632937485754,426098.07026551315
168,0.022250904481300113,435579.1377266574
169,-0.056207082533536325,411096.50518256857
170,-0.03908380490040163,395029.2895787761
171,0.021442962601889146,403499.88786186464
172,-0.061471042686718436,378696.32903102186
173,-0.0029392765586899222,377583.23578823905
174,0.05417074052362502,398037.1992801945
175,-0.034846778302794014,384166.8852406125
176,-0.029229520814596448,372937.8712721933
177,-0.009312184356608992,369465.00506134535
178,0.04473266686484891,385992.1600509742
179,0.017029954222360977,392565.58886683255
180,0.008823069954140764,396029.2225189931
181,-0.051313875874106886,375707.4281521344
182,0.00811300917627328,378755.5459643267
183,-0.04108149692555571,363195.70116725605
184,-0.011692476787264736,358949.04386212357
185,0.0025937656891969973,359880.0735762632
186,-0.202487591197959,287008.8243576614
187,-0.01732547743564863,282036.2594474207
188,0.09745018816799003,309520.7460007679
189,0.03881049988864767,321533.40087896487
190,-0.07613339910641778,297053.9701438028
191,0.012346455428371803,300721.53374600416
192,0.05044830747674513,315892.42614530097
