,daily_return,total assets
0,0.0,100000.0
1,0.016086310760730704,101608.63107607307
2,0.002059932266893351,101817.93797382154
3,-0.003934110285579202,101417.37497678226
4,-0.027435407994120437,98634.94791660154
5,0.00887408677749443,99510.2430037071
6,-0.146582093673066,84923.82324230815
7,0.09314270347697905,92833.85772869784
8,0.005674701416867402,93360.66215268415
9,0.005389487061489797,93863.82823340816
10,-0.005723106921843135,93326.63550833485
11,0.01108932445770368,94361.56485003262
12,-0.03056267533332853,91477.62297957625
13,0.0024874987047276494,91705.17344824951
14,-0.002545024449091674,91471.78153971552
15,0.012466359783197684,92612.10167839967
16,0.09104801701168935,101044.24988750291
17,0.04684457753605326,105777.62508593038
18,0.012437887990150427,107093.27533861331
19,0.027056026960244756,109990.79388343575
20,0.19526138260987075,131467.74837147273
21,-0.001126393547483253,131319.66394800495
22,-0.0040750119541123455,130784.53474760681
23,0.02365976197880715,133878.86571024422
24,0.025058145706853493,137233.6218342798
25,-0.06094560695202374,128869.83545736512
26,-0.017119555303718975,126663.64118227159
27,0.0641632814701834,134790.796043488
28,0.004366065472798973,135379.30148414455
29,-0.04492430310613059,129297.48070997461
30,0.012044484852768407,130854.80225788702
31,0.006665466260544029,131727.01052736712
32,0.026866122758344404,135266.0045627851
33,0.012215970286146361,136918.4100552498
34,-0.008621369199594787,135737.985891942
35,-0.09678601405373473,122600.44728177885
36,0.03835069296928566,127302.25939337944
37,-0.0017690049588537703,127077.06106523926
38,0.016559649156215262,129181.41261228257
39,-0.013167123088044099,127480.46505172923
40,0.004976805237451845,128114.91049787147
41,-0.06506502141754604,119779.11110242047
42,0.5234853516702842,182481.7212006251
43,0.04860034793016559,191350.39634187095
44,0.0503064066264112,200976.54718837005
45,0.0065580638481311645,202294.56421680833
46,0.010123506076013823,204342.49446680176
47,0.03189789513952115,210860.58992785198
48,0.05945345662812003,223396.98086570733
49,-0.006330548330214939,221982.75548151287
50,0.02321902798416213,227136.97929303953
51,0.019233874837231345,231505.70352366866
52,0.04511243340520374,241949.489156805
53,0.04995867658835454,254036.96543630742
54,0.011165987549196297,256873.53902940484
55,0.01961684556420923,261912.58757407655
56,0.035924823306402974,271321.75100439804
57,0.04342215850480327,283103.1270823118
58,0.044960767915486574,295831.6610752081
59,-0.016575209324268498,290928.1893681405
60,-0.028075249781027604,282760.30778328783
61,-0.012044206045484696,279354.68437486124
62,0.03596835224523157,289402.61206381174
63,0.027200550860496945,297274.5225324141
64,0.06796537735210366,317478.8976334961
65,-0.04053763635078873,304609.05353218014
66,0.017986127799532223,310087.7908979045
67,-0.022024068681194452,303258.3960939692
68,-0.11295337149362597,269004.3378214059
69,0.011510266607929576,272100.64946841984
70,-0.0540270457967022,257399.8552182771
71,0.005587867310243353,258838.1714549127
72,0.017117433171373625,263268.8165569927
73,-0.020952535460386352,257752.66734246837
74,0.05703978121086956,272454.8230942008
75,0.002886026203327487,273241.1348528736
76,0.020907580069415788,278953.9457580681
77,-0.020409885653879842,273260.52762244735
78,-0.00916885082897689,270755.0426072296
79,0.016143185620582725,275125.8915177469
80,0.00947524802732412,277732.7775786162
81,0.053345040198009105,292548.4437628522
82,0.0027434954242688053,293351.0490796926
83,-0.02207191237043989,286876.230430629
84,-0.004148479811330649,285686.1301803369
85,-0.04937047519202853,271581.67017756193
86,0.032960391432768396,280533.1083325794
87,-0.031385150141986215,271728.5346077633
88,-0.021876309829161267,265784.1169952599
89,0.019074740982224024,270853.8801841336
90,0.008179073946484566,273069.2140988519
91,-0.015902882517006122,268726.62646802666
92,0.006216903016986366,270397.2738428603
93,0.017351763410026907,275089.1433652979
94,-0.0140597843262978,271221.44933907577
95,-0.027617361171511257,263731.0286152178
96,-0.00383099035352406,262720.6775886679
97,-0.061490368860980915,246565.88621633386
98,-0.008117563474662193,244564.37198428644
99,0.0537290219262407,257704.57648900745
100,-0.0020965101190059247,257164.2962366841
101,0.012126260298771147,260282.73743240043
102,0.02289535855563513,266242.0040317575
103,0.010279210463788753,268978.7616255008
104,0.006503231183746788,270727.99269586935
105,0.032170730499098125,279437.50998745
106,0.016162556454353435,283953.9345180861
107,-0.02962851651612008,275540.8006793997
108,0.027833907041723192,283210.1777117121
109,0.12333242022572248,318139.1743614545
110,0.026585604197056054,326597.09653060633
111,-0.07780449832098543,301186.37328195205
112,0.05048070622263227,316390.47410985833
113,-0.016496297776521826,311171.2026352872
114,0.10284859630708301,343174.72403751337
115,0.0373600032615895,355995.73284684995
116,-0.012586073434389299,351515.14441091026
117,0.07903953918240778,379298.7394407861
118,0.024868716063612205,388731.41209522507
119,0.0651809435846294,414069.29233657726
120,0.06151463436333077,439540.6134557449
121,-0.0038055858418056445,437867.9039202792
122,-0.07955268914662088,403034.33467242675
123,-0.0133890831038708,397638.07447178435
124,-0.009069161913910554,394031.8303912641
125,-0.027361798294488437,383250.41092649027
126,-0.06916747068438292,356741.94936395454
127,-0.015274336061617185,351292.9529420931
128,-0.03214365320729047,340001.1140885574
129,-0.011687068326239254,336027.497837207
130,0.10974020941137506,372903.22581784247
131,0.031184561004853676,384532.0492122657
132,0.01623367617006044,390774.41797618737
133,-0.012539762877353585,385874.1994362301
134,0.05321625564649616,406408.9794808156
135,0.03582794150657047,420969.77662539924
136,-0.022085062265434396,411672.6328967613
137,0.04889950055101212,431803.2190359331
138,-0.04857283370073784,410829.31308625743
139,0.12279352322627668,461276.4918847501
140,-0.00746589016032786,457832.6522627972
141,0.035501476673204295,474086.3874873361
142,0.006162271908335677,477007.8367150737
143,0.007295688452835504,480487.9372813079
