,daily_return,total assets
0,0.0,100000.0
1,0.0016142706663836725,100161.42706663837
2,0.008263528912547908,100989.11391512559
3,0.0032626586776129795,101318.60692398522
4,0.001329452161596865,101453.3051649703
5,-0.003219030844709927,101126.72384634649
6,0.005202836290908084,101652.8696351549
7,0.0009553342056103682,101749.98209861582
8,0.003352689931422457,102091.11823912026
9,-0.010437587256108096,101025.5332844258
10,0.004830956698126058,101513.58326112795
11,0.008348546394647178,102361.07412067035
12,-0.003978181987216433,101953.86313941138
13,-0.00867484805330599,101069.42886822943
14,-0.006462911075504129,100416.22613700207
15,-0.0027546179429063186,100139.61779872615
16,-0.023028555802072335,97833.54702224999
17,0.011096258490346112,98919.1333490363
18,-0.01945981053721094,96994.18575555895
19,0.008293014499979488,97798.5599444435
20,0.021045886952940875,99856.81738119468
21,0.0008462392101382496,99941.32013546226
22,0.015984096491280714,101538.79183997346
23,0.0031630539950288313,101859.96452115329
24,0.012661389946438641,103149.65325188602
25,-0.00226535063172697,102915.98311972944
26,0.00169369940059293,103090.29185865076
27,0.0011466276904184055,103208.4980419092
28,0.002191531227970147,103434.68268835994
29,0.006728721356122229,104130.66584672884
30,0.001777569588494505,104315.76535156766
31,-0.010374239579676389,103233.5686098732
32,0.007612197217163832,104019.40289356316
33,0.00708745638626313,104756.63587489643
34,0.004188064067671058,105195.36337745418
35,0.02108046549456206,107412.93060532052
36,-0.02127680511947568,105127.52661351935
37,-0.020532936026744518,102968.94983491408
38,0.022882073089517924,105325.09287098749
39,-0.0056809650312650345,104726.74470147266
40,0.000532062826696103,104782.46590928921
41,-0.011486371256711309,103578.89560466142
42,0.017949158968256825,105438.04966762596
43,0.012531152248455949,106759.30992079125
44,-0.003499452538793708,106385.71078264907
45,0.020367729121429846,108552.54612226084
46,0.005121637616803073,109108.51292588036
47,0.012821118876473931,110507.40614053837
48,0.001073367533428125,110626.02120249298
49,-0.008769905282536164,109655.84147476328
50,0.008769035380894847,110617.41742837727
51,-0.009343327987076183,109583.88261626063
52,-0.011049592093330209,108373.02541334757
53,0.0010440057288543792,108486.16747273238
54,-0.015371349221405135,106818.58870681717
55,-0.0005981849442684306,106754.69143528475
56,0.009625887253427128,107782.3000588152
57,0.0126754906939193,109148.49360017994
58,0.0035472301997714157,109535.66843293805
59,-0.0007880849360005921,109449.3450226913
60,-0.004252388499882418,108983.92388659714
61,0.007171919945309917,109765.54786403757
62,0.009095891447398785,110763.9633720731
63,-0.003163059441483274,110413.61037195296
64,-0.0013275112097752516,110267.03506647244
65,0.0024023981779781197,110531.94039060718
66,0.006451305095714184,111245.01566088828
67,-0.003262158136983985,110882.1168278512
68,-0.0013899513480438938,110727.99608009237
69,0.005578557133298227,111345.69853248079
70,0.0054918276697151,111957.18992058522
71,0.0036175537372319516,112362.20107139242
72,-0.003890264427111496,111925.08239761244
73,-0.012219336562926295,110557.43214596275
74,0.011414193037113416,111819.35601816434
75,-0.008714277212450154,110844.9311521044
76,0.00492897268254823,111391.28278975206
77,0.0018500353183536857,111597.36059706983
78,0.0011503343419405402,111725.73487343456
79,-0.004758144292714269,111194.12770569722
80,0.004932076524242301,111742.54565258809
81,-0.005758006274651205,111099.13137357499
82,0.00496573618022808,111650.82034982866
83,0.0002865846523994506,111682.81776136873
84,0.0028195031517708443,111997.70781804556
85,0.009073231298423544,113013.88892597194
86,0.006861806404627576,113789.36835281605
87,-0.003369898556370544,113405.90972467358
88,-0.013263423890792828,111901.75907227425
89,-0.018854876822404647,109791.86518875611
90,0.01143659825459306,111047.51064254236
91,0.01323152017885964,112516.83802042129
92,-0.0011529736205205066,112387.10907431936
93,-0.009216635111864763,111351.27809870402
94,-0.005181066972760663,110774.35966937213
95,0.006326255730543959,111475.14659702784
96,0.0063649018737438326,112184.67496647913
97,0.006299733656607978,112891.40853912108
98,-0.004475803010278422,112386.12883294711
