,daily_return,total assets
0,0.0,100000.0
1,0.007858840376007283,100785.88403760073
2,0.010211787428378348,101815.0880611739
3,0.009485657355751374,102780.87110016785
4,0.0023531309251973065,103022.72794647237
5,-0.0018135265904033135,102835.89348992555
6,0.002567644750896175,103099.93953204868
7,0.00026333701365468203,103127.08956223303
8,0.00014872557088385665,103142.42719750176
9,-0.0033368865277681728,102798.25262174511
10,0.005247677901590591,103337.70474035037
11,0.008983856598506635,104266.0758609565
12,-0.0013579032443121835,104124.4926182732
13,0.00027174247449062935,104152.78766555237
14,0.002576937548774611,104421.18289489728
15,-0.0017580142801197553,104237.60896422106
16,-0.022154754112899425,101928.25036830218
17,0.007155786281554186,102657.6271439905
18,-0.023652994876441128,100229.46681512608
19,0.009465743717740267,101178.21326096382
20,0.012354209343820031,102428.19008862344
21,0.0018328949888855516,102615.93020495749
22,0.011308573977101572,103776.37004290934
23,0.0018143189422909955,103964.6534768404
24,0.009911997278804876,104995.15083919473
25,0.0010822316957631542,105108.77991933434
26,0.00013227325321993997,105122.68299959625
27,-0.0017412948248754368,104939.63341571203
28,0.0004861230896708796,104990.646994537
29,-0.002222713731576101,104757.28284177519
30,0.0039153581321055555,105167.44512104701
31,-0.004616905841619509,104681.89692931945
32,-0.0023006884162665923,104441.05650166135
33,-9.34237751489682e-05,104431.29922388242
34,0.0012379362228526689,104560.57851199123
35,0.01288452998202757,105907.79242076713
36,-0.01793632458503963,104008.19587982325
37,-0.01150177634171383,102811.91687310836
38,0.022262233753988815,105100.73979923317
39,-0.003917301384701776,104689.02852568445
40,-0.004044008765829621,104265.6651766404
41,-0.012096925202083301,103004.37122385312
42,0.01807047483098777,104865.70912153547
43,0.009713927126277711,105884.3669779875
44,0.005260643549305818,106441.38689010259
45,0.012702719782023827,107793.48200097754
46,0.006208582251555373,108462.72670016217
47,0.008551436560291255,109390.23882669481
48,0.007396737892184089,110199.36975125929
49,-0.002850440824761918,109885.25296885727
50,0.005034009894959087,110438.41641961258
51,-0.007938820752795474,109561.66562743469
52,-0.00315587894831688,109215.90227333854
53,0.004503069173427662,109707.7090361137
54,-0.010060057865622632,108604.0431349055
55,0.0005919869108398159,108668.33530690565
56,0.007118465052702016,109441.88705412316
57,0.013015415628979078,110866.31870135236
58,0.002929978584652629,111191.15464090659
59,-0.00540521021734828,110590.14307576281
60,-0.0019858387577204686,110370.52888342111
61,0.00385286786222508,110795.77194709283
62,0.009428553917562858,111840.41585673399
63,-0.0035830681811613264,111439.68402130988
64,0.00019841999361723832,111461.79588270209
65,0.0012292104802975098,111598.80589035389
66,0.00828151035472669,112523.01255690999
67,-0.0027217054205338903,112216.75806369905
68,0.002392017438519821,112485.18250588157
69,0.002347397545262402,112749.22994717427
70,0.004660573480395646,113274.7060182011
71,0.006798241020712448,114044.77477126318
72,-0.002185018716663087,113795.58480385035
73,-0.008415419621564366,112837.94720664463
74,0.0059000066607883,113503.69184675351
75,-0.009765301698183178,112395.29405201235
76,0.0076332264591423326,113253.23278445326
77,-0.0024225972608112765,112978.86581293162
78,0.001870163863295419,113190.15480509106
79,-0.011015577686689551,111943.29986146717
80,0.003134100638961244,112294.14142909042
81,-0.00494275082338727,111739.09946908022
82,0.009346195285998478,112783.43491379985
83,-0.0016801138791944885,112593.94589945795
84,0.0033259766760500345,112968.43073738398
85,0.009325094310027223,114021.87200806587
86,0.00913111821285077,115063.01920022206
87,-0.0028637003576150845,114733.51319099011
88,-0.014049827505411219,113121.52712156688
89,-0.019393844866433606,110927.66577351715
90,0.012179201919283435,112278.6762134076
91,0.009590856644787628,113355.52490123692
92,-0.0018554183635357525,113145.20297872693
93,-0.009788568475622024,112037.6734116815
94,-0.007293087881984186,111220.57281339707
95,0.009096080406346047,112232.2440865476
96,0.001627260998654743,112414.87524014113
97,0.0060227386926991235,113091.92065888488
98,-0.0041905878136550894,112617.9990343489
99,-0.0008778501038354562,112519.13731220286
100,0.0038034057555727226,112947.09324666817
101,-0.0002732471014957965,112916.23078081614
102,0.0017277847002199647,113111.32571676574
103,0.001379328643836486,113267.3434082692
104,-0.0012483928383025655,113125.94126794476
105,0.005706210410182238,113771.46169166957
106,-0.0037574807063823546,113343.9676194262
107,9.802608648101452e-05,113355.07828499816
108,-0.0017169120532332118,113160.45758479545
109,0.0051642352344145066,113744.84480699732
110,0.0007552148205188265,113830.74659955318
111,-0.0023514150801455394,113563.08326541477
112,-0.0015009763604677975,113392.62776201154
113,-0.005073258632158663,112817.35763439476
114,-0.005058672161357714,112246.65160801171
115,-0.016288186785782685,110418.35718054175
116,0.016982080573050336,112293.49061892556
117,0.0018326968128448624,112499.29054128609
118,-0.0020260334822658366,112271.36321191829
119,0.00888973147281436,113269.42548295905
120,0.0021968512521280226,113518.26156215911
121,-0.006072357581567268,112828.9380859158
122,0.00029000345805004006,112861.65886812883
123,0.0069220918480442945,113642.89763693666
124,0.005811210305682723,114303.30041485207
125,0.004842790514706413,114856.84735390075
126,-0.00802452320129773,113935.17591748147
127,0.0030786304504752966,114285.94021944128
128,-0.005514695603173786,113655.68804740855
129,0.013860091797002046,115230.96631699706
130,0.002982524082459401,115574.64544908257
131,-0.004348541989083421,115072.0642504738
132,0.00338747174582503,115461.86761685605
133,0.0002935982364225191,115495.76701756241
134,-0.009381428625965993,114412.25172268595
135,-0.0232500353874963,111752.16282137037
136,0.016268785091967157,113570.23474187376
137,0.008350965254579599,114518.6558261576
138,0.00020209733139343197,114541.79974089483
139,0.0075806736574741875,115410.10374487031
140,0.004058280637663597,115878.47033428887
